date,order_id,product,category,region,manager,channel,quantity,price,discount,revenue,cost,profit,customer_id,brand,warehouse,returns,status
2026-04-18,ORD-11473,Стол письменный,Мебель,Шымкент,Смирнова А.,Офлайн-магазин,3,34303.31,10,92618.94,52142.88,40476.06,CUST-760,Brand_Меб,Склад-Шым,0,completed
2026-01-29,ORD-11474,Коврик для йоги,Спорттовары,Алматы,Иванов И.,Маркетплейс,1,3868.5,0,3868.5,1620.89,2247.61,CUST-678,Brand_Спо,Склад-Алм,0,completed
2026-05-15,ORD-11475,Планшет Z,Электроника,Шымкент,Лебедева Е.,Офлайн-магазин,3,7525.14,15,19189.11,12149.77,7039.34,CUST-874,Brand_Эле,Склад-Шым,0,completed
2026-05-24,ORD-11476,Скакалка,Спорттовары,Караганда,Лебедева Е.,B2B,9,2892.59,0,26033.28,18322.16,7711.11,CUST-792,Brand_Спо,Склад-Кар,0,completed
2026-07-04,ORD-11477,Стул офисный,Мебель,Актобе,Смирнова А.,Офлайн-магазин,2,39676.54,0,79353.08,51953.32,27399.76,CUST-250,Brand_Меб,Склад-Акт,0,completed
2026-01-07,ORD-11478,Коврик для йоги,Спорттовары,Шымкент,Иванов И.,Маркетплейс,3,1906.34,5,5433.06,2575.17,2857.89,CUST-939,Brand_Спо,Склад-Шым,0,completed
2025-11-13,ORD-11479,Чай зеленый,Продукты,Караганда,Козлов В.,Онлайн,10,989.72,0,9897.23,7878.29,2018.95,CUST-507,Brand_Про,Склад-Кар,0,completed
2026-06-14,ORD-11480,Наушники Air,Электроника,Караганда,Иванов И.,B2B,3,29802.86,0,89408.58,55850.31,33558.27,CUST-333,Brand_Эле,Склад-Кар,0,cancelled
2026-04-14,ORD-11481,Гантели 5кг,Спорттовары,Шымкент,Лебедева Е.,Маркетплейс,9,2404.87,0,21643.8,16423.88,5219.91,CUST-956,Brand_Спо,Склад-Шым,0,completed
2025-12-14,ORD-11482,Планшет Z,Электроника,Караганда,Иванов И.,Офлайн-магазин,3,112711.37,0,338134.1,181421.08,156713.02,CUST-969,Brand_Эле,Склад-Кар,0,completed
2025-10-05,ORD-11483,Шкаф-купе,Мебель,Шымкент,Лебедева Е.,Офлайн-магазин,3,30195.06,0,90585.19,64627.13,25958.06,CUST-487,Brand_Меб,Склад-Шым,0,completed
2026-01-14,ORD-11484,Стул офисный,Мебель,Астана,Иванов И.,B2B,1,31609.61,0,31609.61,21313.36,10296.25,CUST-294,Brand_Меб,Склад-Аст,0,completed
2026-04-18,ORD-11485,Оливковое масло,Продукты,Шымкент,Иванов И.,Маркетплейс,4,2106.71,20,6741.47,4156.71,2584.77,CUST-915,Brand_Про,Склад-Шым,0,completed
2025-12-28,ORD-11486,Эспандер,Спорттовары,Алматы,Иванов И.,Офлайн-магазин,4,3792.22,0,15168.9,10118.97,5049.93,CUST-714,Brand_Спо,Склад-Алм,0,completed
2026-02-07,ORD-11487,Стул офисный,Мебель,Алматы,Иванов И.,B2B,1,29680.04,0,29680.04,19806.26,9873.78,CUST-442,Brand_Меб,Склад-Алм,0,completed
2025-08-04,ORD-11488,Смартфон X,Электроника,Караганда,Лебедева Е.,Онлайн,3,72221.75,0,216665.24,112062.26,104602.98,CUST-978,Brand_Эле,Склад-Кар,0,completed
2026-01-02,ORD-11489,Наушники Air,Электроника,Караганда,Петров П.,Офлайн-магазин,2,91614.36,0,183228.73,119243.62,63985.11,CUST-477,Brand_Эле,Склад-Кар,0,completed
2025-11-11,ORD-11490,Шоколад горький,Продукты,Алматы,Козлов В.,B2B,10,1044.96,0,10449.64,4858.3,5591.34,CUST-559,Brand_Про,Склад-Алм,0,completed
2025-10-01,ORD-11491,Кровать двуспальная,Мебель,Астана,Лебедева Е.,Офлайн-магазин,1,32123.87,0,32123.87,14032.6,18091.27,CUST-842,Brand_Меб,Склад-Аст,0,completed
2026-06-07,ORD-11492,Кровать двуспальная,Мебель,Алматы,Петров П.,Онлайн,1,19127.21,0,19127.21,11659.81,7467.41,CUST-168,Brand_Меб,Склад-Алм,0,completed
2025-10-29,ORD-11493,Джинсы классика,Одежда,Караганда,Петров П.,Онлайн,2,3231.56,0,6463.12,4991.11,1472.01,CUST-510,Brand_Оде,Склад-Кар,0,completed
2025-09-15,ORD-11494,Шкаф-купе,Мебель,Алматы,Козлов В.,Онлайн,1,18962.53,0,18962.53,8181.15,10781.38,CUST-488,Brand_Меб,Склад-Алм,0,completed
2025-09-17,ORD-11495,Кроссовки спорт,Одежда,Астана,Лебедева Е.,Маркетплейс,2,3803.53,0,7607.06,4787.69,2819.37,CUST-224,Brand_Оде,Склад-Аст,0,completed
2025-10-27,ORD-11496,Кроссовки спорт,Одежда,Алматы,Лебедева Е.,Маркетплейс,2,7274.29,0,14548.59,10044.27,4504.32,CUST-692,Brand_Оде,Склад-Алм,0,completed
2026-01-03,ORD-11497,Ноутбук Pro,Электроника,Караганда,Смирнова А.,Онлайн,2,19489.11,0,38978.21,31103.51,7874.71,CUST-309,Brand_Эле,Склад-Кар,0,completed
2026-07-06,ORD-11498,Кофе зерновой,Продукты,Караганда,Козлов В.,Онлайн,8,540.18,20,3457.15,2305.61,1151.54,CUST-291,Brand_Про,Склад-Кар,0,completed
2025-08-29,ORD-11499,Ноутбук Pro,Электроника,Алматы,Козлов В.,Офлайн-магазин,3,19504.02,0,58512.06,35561.86,22950.2,CUST-275,Brand_Эле,Склад-Алм,0,cancelled
2026-05-11,ORD-11500,Эспандер,Спорттовары,Караганда,Лебедева Е.,B2B,7,2602.97,10,16398.74,12297.3,4101.43,CUST-997,Brand_Спо,Склад-Кар,0,completed
2025-09-18,ORD-11501,Гантели 5кг,Спорттовары,Актобе,Смирнова А.,B2B,6,697.32,0,4183.93,2929.21,1254.73,CUST-123,Brand_Спо,Склад-Акт,0,cancelled
2026-03-31,ORD-11502,Скакалка,Спорттовары,Караганда,Козлов В.,Онлайн,8,3870.13,20,24768.83,18436.96,6331.86,CUST-514,Brand_Спо,Склад-Кар,0,completed
2026-04-13,ORD-11503,Футболка базовая,Одежда,Шымкент,Иванов И.,B2B,1,9853.67,0,9853.67,7254.99,2598.69,CUST-744,Brand_Оде,Склад-Шым,0,completed
2026-01-16,ORD-11504,Чай зеленый,Продукты,Алматы,Козлов В.,Маркетплейс,6,226.09,0,1356.51,785.3,571.21,CUST-371,Brand_Про,Склад-Алм,0,completed
2026-02-14,ORD-11505,Гантели 5кг,Спорттовары,Алматы,Лебедева Е.,Офлайн-магазин,10,1045.37,0,10453.72,6556.01,3897.7,CUST-873,Brand_Спо,Склад-Алм,0,cancelled
2026-05-22,ORD-11506,Смарт-часы,Электроника,Актобе,Лебедева Е.,Маркетплейс,2,38325.16,0,76650.31,47273.55,29376.76,CUST-988,Brand_Эле,Склад-Акт,0,completed
2025-07-30,ORD-11507,Джинсы классика,Одежда,Алматы,Смирнова А.,Онлайн,3,11957.72,20,28698.52,22671.94,6026.58,CUST-808,Brand_Оде,Склад-Алм,0,completed
2025-11-27,ORD-11508,Эспандер,Спорттовары,Астана,Смирнова А.,Маркетплейс,9,4736.51,0,42628.56,28088.31,14540.25,CUST-562,Brand_Спо,Склад-Аст,0,completed
2026-06-07,ORD-11509,Скакалка,Спорттовары,Караганда,Иванов И.,B2B,6,1434.69,10,7747.33,5873.09,1874.25,CUST-499,Brand_Спо,Склад-Кар,0,completed
2026-03-23,ORD-11510,Свитер шерстяной,Одежда,Астана,Иванов И.,B2B,2,4874.73,5,9261.98,6370.05,2891.93,CUST-572,Brand_Оде,Склад-Аст,0,completed
2026-04-01,ORD-11511,Скакалка,Спорттовары,Караганда,Козлов В.,Офлайн-магазин,9,3996.08,0,35964.75,26549.34,9415.41,CUST-232,Brand_Спо,Склад-Кар,0,completed
2026-01-01,ORD-11512,Скакалка,Спорттовары,Астана,Козлов В.,Онлайн,6,4510.7,0,27064.18,10832.76,16231.42,CUST-798,Brand_Спо,Склад-Аст,0,completed
2026-06-07,ORD-11513,Куртка зимняя,Одежда,Алматы,Смирнова А.,Онлайн,2,9655.23,20,15448.38,8533.31,6915.07,CUST-802,Brand_Оде,Склад-Алм,0,completed
2026-03-12,ORD-11514,Коврик для йоги,Спорттовары,Алматы,Иванов И.,Офлайн-магазин,9,2766.93,0,24902.39,17396.54,7505.85,CUST-374,Brand_Спо,Склад-Алм,0,completed
2025-11-27,ORD-11515,Свитер шерстяной,Одежда,Караганда,Козлов В.,B2B,1,4161.71,0,4161.71,3021.78,1139.93,CUST-753,Brand_Оде,Склад-Кар,0,completed
2025-11-25,ORD-11516,Свитер шерстяной,Одежда,Актобе,Смирнова А.,B2B,1,16813.09,10,15131.78,9358.6,5773.19,CUST-686,Brand_Оде,Склад-Акт,1,returned
2025-09-12,ORD-11517,Сыр пармезан,Продукты,Астана,Смирнова А.,Онлайн,6,1701.99,0,10211.96,7195.34,3016.62,CUST-594,Brand_Про,Склад-Аст,0,completed
2025-10-21,ORD-11518,Сыр пармезан,Продукты,Астана,Лебедева Е.,Офлайн-магазин,10,920.92,0,9209.18,6242.34,2966.84,CUST-722,Brand_Про,Склад-Аст,0,completed
2026-07-08,ORD-11519,Кофе зерновой,Продукты,Астана,Лебедева Е.,Онлайн,7,1595.56,0,11168.93,4582.21,6586.72,CUST-631,Brand_Про,Склад-Аст,0,completed
2025-12-03,ORD-11520,Шкаф-купе,Мебель,Шымкент,Иванов И.,Маркетплейс,3,39235.47,0,117706.4,59404.4,58302.0,CUST-413,Brand_Меб,Склад-Шым,0,completed
2026-06-08,ORD-11521,Коврик для йоги,Спорттовары,Актобе,Лебедева Е.,Онлайн,8,1510.07,0,12080.52,5628.63,6451.89,CUST-953,Brand_Спо,Склад-Акт,0,completed
2026-07-17,ORD-11522,Оливковое масло,Продукты,Астана,Смирнова А.,Онлайн,6,367.48,0,2204.91,1153.24,1051.67,CUST-564,Brand_Про,Склад-Аст,0,completed
2025-09-15,ORD-11523,Шоколад горький,Продукты,Астана,Иванов И.,Офлайн-магазин,3,1529.66,0,4588.99,3462.11,1126.87,CUST-587,Brand_Про,Склад-Аст,0,completed
2026-04-16,ORD-11524,Ноутбук Pro,Электроника,Караганда,Козлов В.,Маркетплейс,1,10592.5,15,9003.62,7032.66,1970.96,CUST-985,Brand_Эле,Склад-Кар,0,completed
2026-06-16,ORD-11525,Планшет Z,Электроника,Алматы,Иванов И.,Маркетплейс,2,31316.84,0,62633.69,38312.08,24321.61,CUST-812,Brand_Эле,Склад-Алм,0,cancelled
2026-05-20,ORD-11526,Мяч фитнес,Спорттовары,Актобе,Иванов И.,Офлайн-магазин,1,5247.04,0,5247.04,2371.19,2875.85,CUST-639,Brand_Спо,Склад-Акт,0,completed
2026-05-03,ORD-11527,Сыр пармезан,Продукты,Астана,Петров П.,Маркетплейс,7,1547.95,0,10835.64,8475.84,2359.8,CUST-697,Brand_Про,Склад-Аст,0,completed
2026-04-07,ORD-11528,Кровать двуспальная,Мебель,Актобе,Козлов В.,Маркетплейс,1,21468.57,0,21468.57,14651.02,6817.54,CUST-858,Brand_Меб,Склад-Акт,0,completed
2026-06-29,ORD-11529,Оливковое масло,Продукты,Шымкент,Лебедева Е.,B2B,6,838.31,15,4275.37,2014.17,2261.2,CUST-729,Brand_Про,Склад-Шым,0,completed
2025-09-20,ORD-11530,Наушники Air,Электроника,Шымкент,Иванов И.,Офлайн-магазин,1,5902.0,0,5902.0,4253.26,1648.73,CUST-335,Brand_Эле,Склад-Шым,0,completed
2026-05-18,ORD-11531,Футболка базовая,Одежда,Астана,Петров П.,Онлайн,2,11602.38,5,22044.53,10654.95,11389.58,CUST-592,Brand_Оде,Склад-Аст,0,completed
2025-08-08,ORD-11532,Гантели 5кг,Спорттовары,Караганда,Лебедева Е.,Офлайн-магазин,5,1364.72,0,6823.61,5052.54,1771.08,CUST-492,Brand_Спо,Склад-Кар,0,completed
2026-02-04,ORD-11533,Скакалка,Спорттовары,Караганда,Петров П.,B2B,7,2284.77,0,15993.4,10474.54,5518.86,CUST-399,Brand_Спо,Склад-Кар,0,completed
2026-06-16,ORD-11534,Стол письменный,Мебель,Алматы,Петров П.,Маркетплейс,3,35057.34,15,89396.21,46053.83,43342.38,CUST-171,Brand_Меб,Склад-Алм,3,returned
2026-04-17,ORD-11535,Джинсы классика,Одежда,Актобе,Иванов И.,Офлайн-магазин,1,3462.14,0,3462.14,2224.88,1237.26,CUST-760,Brand_Оде,Склад-Акт,0,completed
2025-07-25,ORD-11536,Оливковое масло,Продукты,Алматы,Иванов И.,B2B,1,1799.93,10,1619.94,917.12,702.81,CUST-308,Brand_Про,Склад-Алм,0,completed
2026-05-01,ORD-11537,Диван угловой,Мебель,Алматы,Лебедева Е.,Офлайн-магазин,2,32103.61,0,64207.22,27919.66,36287.56,CUST-905,Brand_Меб,Склад-Алм,0,completed
2025-10-22,ORD-11538,Сыр пармезан,Продукты,Караганда,Смирнова А.,Маркетплейс,6,1526.72,0,9160.33,4637.44,4522.89,CUST-258,Brand_Про,Склад-Кар,0,completed
2026-05-10,ORD-11539,Планшет Z,Электроника,Астана,Лебедева Е.,Онлайн,3,51296.9,20,123112.57,93548.39,29564.18,CUST-847,Brand_Эле,Склад-Аст,0,completed
2025-09-12,ORD-11540,Стул офисный,Мебель,Актобе,Петров П.,B2B,3,10894.94,0,32684.82,13901.79,18783.03,CUST-303,Brand_Меб,Склад-Акт,0,completed
2026-03-05,ORD-11541,Свитер шерстяной,Одежда,Актобе,Петров П.,Онлайн,1,7461.25,0,7461.25,4705.51,2755.74,CUST-729,Brand_Оде,Склад-Акт,0,completed
2025-11-08,ORD-11542,Стол письменный,Мебель,Алматы,Козлов В.,Маркетплейс,3,53726.92,0,161180.76,84020.21,77160.55,CUST-247,Brand_Меб,Склад-Алм,0,completed
2025-11-20,ORD-11543,Куртка зимняя,Одежда,Шымкент,Петров П.,Офлайн-магазин,3,5960.5,15,15199.27,8620.27,6579.0,CUST-760,Brand_Оде,Склад-Шым,0,completed
2026-03-16,ORD-11544,Стол письменный,Мебель,Астана,Козлов В.,Маркетплейс,1,18039.99,0,18039.99,9099.65,8940.35,CUST-930,Brand_Меб,Склад-Аст,0,completed
2026-04-03,ORD-11545,Коврик для йоги,Спорттовары,Астана,Козлов В.,B2B,3,546.47,0,1639.41,944.39,695.02,CUST-439,Brand_Спо,Склад-Аст,0,completed
2025-11-25,ORD-11546,Мяч фитнес,Спорттовары,Актобе,Козлов В.,Онлайн,8,2029.86,15,13803.08,6284.68,7518.4,CUST-631,Brand_Спо,Склад-Акт,0,cancelled
2025-11-23,ORD-11547,Джинсы классика,Одежда,Алматы,Иванов И.,Офлайн-магазин,2,14418.39,0,28836.78,20653.89,8182.89,CUST-661,Brand_Оде,Склад-Алм,0,completed
2025-10-26,ORD-11548,Футболка базовая,Одежда,Алматы,Смирнова А.,B2B,3,11775.94,20,28262.25,15253.85,13008.4,CUST-857,Brand_Оде,Склад-Алм,0,completed
2026-07-17,ORD-11549,Оливковое масло,Продукты,Шымкент,Петров П.,Офлайн-магазин,9,1689.65,0,15206.88,6453.08,8753.8,CUST-868,Brand_Про,Склад-Шым,0,completed
2025-08-11,ORD-11550,Футболка базовая,Одежда,Шымкент,Смирнова А.,Офлайн-магазин,3,7280.35,0,21841.04,13739.46,8101.58,CUST-428,Brand_Оде,Склад-Шым,0,completed
2025-09-16,ORD-11551,Стул офисный,Мебель,Шымкент,Петров П.,Офлайн-магазин,1,39566.38,0,39566.38,18188.12,21378.26,CUST-897,Brand_Меб,Склад-Шым,0,completed
2026-05-18,ORD-11552,Кофе зерновой,Продукты,Алматы,Смирнова А.,Офлайн-магазин,5,1074.57,0,5372.87,3728.6,1644.27,CUST-726,Brand_Про,Склад-Алм,0,completed
2025-10-30,ORD-11553,Смарт-часы,Электроника,Караганда,Козлов В.,Онлайн,3,29885.11,0,89655.32,39194.77,50460.55,CUST-248,Brand_Эле,Склад-Кар,0,cancelled
2026-02-10,ORD-11554,Ноутбук Pro,Электроника,Астана,Иванов И.,Офлайн-магазин,1,25050.51,20,20040.41,11303.68,8736.72,CUST-242,Brand_Эле,Склад-Аст,0,completed
2025-08-18,ORD-11555,Смарт-часы,Электроника,Алматы,Иванов И.,Онлайн,2,57170.84,0,114341.67,87507.3,26834.38,CUST-732,Brand_Эле,Склад-Алм,0,completed
2025-08-07,ORD-11556,Стол письменный,Мебель,Шымкент,Лебедева Е.,B2B,1,21059.94,10,18953.95,7862.27,11091.68,CUST-541,Brand_Меб,Склад-Шым,0,completed
2026-02-01,ORD-11557,Чай зеленый,Продукты,Актобе,Иванов И.,Офлайн-магазин,5,1041.08,5,4945.13,2274.03,2671.1,CUST-280,Brand_Про,Склад-Акт,0,completed
2025-09-11,ORD-11558,Планшет Z,Электроника,Алматы,Лебедева Е.,B2B,3,99946.17,0,299838.5,160372.29,139466.2,CUST-780,Brand_Эле,Склад-Алм,0,completed
2026-01-05,ORD-11559,Джинсы классика,Одежда,Актобе,Смирнова А.,B2B,1,3025.68,10,2723.11,1852.4,870.71,CUST-458,Brand_Оде,Склад-Акт,0,completed
2026-02-01,ORD-11560,Смартфон X,Электроника,Астана,Лебедева Е.,Маркетплейс,3,21756.41,0,65269.24,47607.22,17662.02,CUST-334,Brand_Эле,Склад-Аст,0,completed
2026-03-11,ORD-11561,Ноутбук Pro,Электроника,Шымкент,Петров П.,B2B,3,48166.31,0,144498.94,78994.14,65504.8,CUST-233,Brand_Эле,Склад-Шым,0,completed
2025-11-07,ORD-11562,Планшет Z,Электроника,Алматы,Петров П.,Онлайн,2,17772.73,20,28436.37,12774.9,15661.47,CUST-590,Brand_Эле,Склад-Алм,0,completed
2025-11-17,ORD-11563,Мяч фитнес,Спорттовары,Шымкент,Иванов И.,Офлайн-магазин,8,1091.67,5,8296.69,4749.76,3546.93,CUST-122,Brand_Спо,Склад-Шым,0,completed
2026-02-18,ORD-11564,Джинсы классика,Одежда,Астана,Смирнова А.,Онлайн,2,7095.98,0,14191.96,10581.84,3610.12,CUST-800,Brand_Оде,Склад-Аст,0,completed
2026-06-10,ORD-11565,Ноутбук Pro,Электроника,Шымкент,Иванов И.,Офлайн-магазин,1,12330.08,0,12330.08,6723.28,5606.8,CUST-608,Brand_Эле,Склад-Шым,1,returned
2026-05-06,ORD-11566,Диван угловой,Мебель,Караганда,Смирнова А.,Онлайн,2,27488.92,0,54977.85,39108.61,15869.24,CUST-391,Brand_Меб,Склад-Кар,0,completed
2026-02-24,ORD-11567,Джинсы классика,Одежда,Шымкент,Козлов В.,Онлайн,2,3409.27,0,6818.53,2734.87,4083.67,CUST-160,Brand_Оде,Склад-Шым,0,completed
2025-09-20,ORD-11568,Коврик для йоги,Спорттовары,Алматы,Петров П.,Онлайн,9,3272.89,0,29456.0,17076.53,12379.46,CUST-192,Brand_Спо,Склад-Алм,0,completed
2026-03-29,ORD-11569,Кроссовки спорт,Одежда,Актобе,Иванов И.,Онлайн,1,8967.09,15,7622.03,4413.95,3208.08,CUST-131,Brand_Оде,Склад-Акт,0,completed
2025-09-15,ORD-11570,Кофе зерновой,Продукты,Караганда,Иванов И.,Офлайн-магазин,1,1339.57,0,1339.57,590.3,749.27,CUST-829,Brand_Про,Склад-Кар,0,completed
2025-11-16,ORD-11571,Кофе зерновой,Продукты,Алматы,Смирнова А.,Маркетплейс,5,1124.7,0,5623.49,2698.14,2925.35,CUST-216,Brand_Про,Склад-Алм,0,completed
2026-07-17,ORD-11572,Футболка базовая,Одежда,Алматы,Лебедева Е.,B2B,2,4093.75,0,8187.5,5004.6,3182.9,CUST-536,Brand_Оде,Склад-Алм,0,completed
2026-07-17,ORD-11573,Шкаф-купе,Мебель,Шымкент,Козлов В.,Онлайн,1,14180.39,0,14180.39,7565.31,6615.08,CUST-922,Brand_Меб,Склад-Шым,0,cancelled
2025-11-01,ORD-11574,Мяч фитнес,Спорттовары,Астана,Козлов В.,Маркетплейс,7,4273.44,0,29914.1,13747.49,16166.62,CUST-165,Brand_Спо,Склад-Аст,0,completed
2026-04-16,ORD-11575,Джинсы классика,Одежда,Караганда,Иванов И.,Онлайн,2,1936.07,0,3872.15,2208.0,1664.15,CUST-438,Brand_Оде,Склад-Кар,0,completed
2026-06-07,ORD-11576,Коврик для йоги,Спорттовары,Алматы,Иванов И.,Онлайн,10,3488.94,0,34889.44,20478.13,14411.31,CUST-138,Brand_Спо,Склад-Алм,10,returned
2025-08-01,ORD-11577,Оливковое масло,Продукты,Астана,Лебедева Е.,Онлайн,10,2098.97,15,17841.25,11234.06,6607.2,CUST-783,Brand_Про,Склад-Аст,0,completed
2026-07-19,ORD-11578,Планшет Z,Электроника,Астана,Иванов И.,Маркетплейс,3,78780.99,0,236342.96,170907.34,65435.62,CUST-950,Brand_Эле,Склад-Аст,0,completed
2026-05-24,ORD-11579,Кровать двуспальная,Мебель,Актобе,Лебедева Е.,B2B,1,41233.48,0,41233.48,19770.03,21463.45,CUST-801,Brand_Меб,Склад-Акт,0,completed
2025-09-21,ORD-11580,Кровать двуспальная,Мебель,Актобе,Лебедева Е.,Маркетплейс,2,9882.31,5,18776.39,8625.42,10150.97,CUST-150,Brand_Меб,Склад-Акт,0,completed
2026-03-27,ORD-11581,Шкаф-купе,Мебель,Шымкент,Петров П.,Офлайн-магазин,2,16071.88,0,32143.75,15569.6,16574.15,CUST-627,Brand_Меб,Склад-Шым,0,completed
2026-06-29,ORD-11582,Скакалка,Спорттовары,Шымкент,Лебедева Е.,Онлайн,1,3732.03,0,3732.03,2720.72,1011.31,CUST-541,Brand_Спо,Склад-Шым,0,completed
2026-06-25,ORD-11583,Футболка базовая,Одежда,Астана,Козлов В.,Онлайн,2,9505.27,10,17109.48,7567.12,9542.36,CUST-961,Brand_Оде,Склад-Аст,0,completed
2025-10-11,ORD-11584,Планшет Z,Электроника,Алматы,Лебедева Е.,Онлайн,2,37365.41,0,74730.81,52339.24,22391.57,CUST-709,Brand_Эле,Склад-Алм,0,completed
2026-04-06,ORD-11585,Мяч фитнес,Спорттовары,Астана,Иванов И.,Онлайн,1,4426.95,15,3762.9,2901.66,861.25,CUST-934,Brand_Спо,Склад-Аст,0,completed
2025-08-27,ORD-11586,Мяч фитнес,Спорттовары,Шымкент,Смирнова А.,Офлайн-магазин,2,1848.04,0,3696.08,2779.72,916.37,CUST-625,Brand_Спо,Склад-Шым,0,completed
2025-11-18,ORD-11587,Мяч фитнес,Спорттовары,Актобе,Смирнова А.,B2B,9,572.2,0,5149.79,3732.3,1417.49,CUST-147,Brand_Спо,Склад-Акт,0,completed
2026-02-21,ORD-11588,Диван угловой,Мебель,Караганда,Иванов И.,Офлайн-магазин,2,14107.17,0,28214.33,14666.44,13547.89,CUST-882,Brand_Меб,Склад-Кар,0,completed
2026-06-18,ORD-11589,Ноутбук Pro,Электроника,Актобе,Козлов В.,Маркетплейс,3,26901.76,0,80705.29,50350.06,30355.23,CUST-574,Brand_Эле,Склад-Акт,0,completed
2026-02-07,ORD-11590,Мяч фитнес,Спорттовары,Алматы,Смирнова А.,Онлайн,4,3039.94,15,10335.78,7874.72,2461.07,CUST-694,Brand_Спо,Склад-Алм,0,completed
2026-02-23,ORD-11591,Планшет Z,Электроника,Караганда,Иванов И.,B2B,3,54739.9,0,164219.71,97711.18,66508.54,CUST-927,Brand_Эле,Склад-Кар,0,completed
2026-07-10,ORD-11592,Скакалка,Спорттовары,Астана,Смирнова А.,B2B,2,3548.43,20,5677.49,3590.52,2086.97,CUST-774,Brand_Спо,Склад-Аст,0,completed
2026-06-30,ORD-11593,Стол письменный,Мебель,Шымкент,Иванов И.,B2B,3,53435.82,0,160307.47,103226.78,57080.69,CUST-354,Brand_Меб,Склад-Шым,0,completed
2025-12-04,ORD-11594,Мяч фитнес,Спорттовары,Алматы,Смирнова А.,B2B,5,3582.55,0,17912.74,10346.02,7566.73,CUST-446,Brand_Спо,Склад-Алм,0,completed
2025-09-12,ORD-11595,Стол письменный,Мебель,Астана,Смирнова А.,Офлайн-магазин,2,39834.09,0,79668.17,49289.48,30378.69,CUST-687,Brand_Меб,Склад-Аст,0,completed
2025-11-12,ORD-11596,Оливковое масло,Продукты,Караганда,Лебедева Е.,Офлайн-магазин,1,1547.21,10,1392.49,1105.64,286.85,CUST-254,Brand_Про,Склад-Кар,0,completed
2026-04-17,ORD-11597,Шкаф-купе,Мебель,Актобе,Иванов И.,B2B,3,5359.56,5,15274.74,7942.25,7332.49,CUST-949,Brand_Меб,Склад-Акт,0,completed
2025-09-17,ORD-11598,Гантели 5кг,Спорттовары,Шымкент,Лебедева Е.,Офлайн-магазин,7,2179.52,0,15256.66,7404.63,7852.03,CUST-100,Brand_Спо,Склад-Шым,0,completed
2026-01-12,ORD-11599,Джинсы классика,Одежда,Алматы,Смирнова А.,Маркетплейс,3,9377.7,0,28133.09,14994.38,13138.71,CUST-122,Brand_Оде,Склад-Алм,0,completed
2025-10-14,ORD-11600,Шоколад горький,Продукты,Шымкент,Козлов В.,Офлайн-магазин,2,722.54,0,1445.08,825.96,619.12,CUST-993,Brand_Про,Склад-Шым,0,completed
2025-10-28,ORD-11601,Шоколад горький,Продукты,Алматы,Лебедева Е.,B2B,2,1163.65,0,2327.3,1620.11,707.19,CUST-865,Brand_Про,Склад-Алм,0,completed
2025-08-24,ORD-11602,Гантели 5кг,Спорттовары,Шымкент,Лебедева Е.,Онлайн,9,4656.44,5,39812.55,29720.85,10091.71,CUST-664,Brand_Спо,Склад-Шым,0,completed
2025-10-04,ORD-11603,Планшет Z,Электроника,Алматы,Козлов В.,Маркетплейс,3,54490.87,5,155298.97,111024.9,44274.07,CUST-737,Brand_Эле,Склад-Алм,0,completed
2025-10-24,ORD-11604,Кровать двуспальная,Мебель,Шымкент,Лебедева Е.,B2B,3,41304.89,0,123914.68,89454.82,34459.86,CUST-695,Brand_Меб,Склад-Шым,0,completed
2026-02-09,ORD-11605,Скакалка,Спорттовары,Караганда,Смирнова А.,B2B,2,2766.47,0,5532.94,3515.31,2017.64,CUST-922,Brand_Спо,Склад-Кар,0,cancelled
2026-06-24,ORD-11606,Смартфон X,Электроника,Алматы,Лебедева Е.,Офлайн-магазин,3,100905.81,0,302717.44,128181.23,174536.21,CUST-589,Brand_Эле,Склад-Алм,0,completed
2026-01-22,ORD-11607,Кроссовки спорт,Одежда,Алматы,Смирнова А.,Онлайн,2,2502.79,0,5005.59,3369.29,1636.29,CUST-952,Brand_Оде,Склад-Алм,0,completed
2026-05-23,ORD-11608,Скакалка,Спорттовары,Караганда,Петров П.,B2B,4,3174.35,0,12697.39,8681.75,4015.64,CUST-627,Brand_Спо,Склад-Кар,0,completed
2026-05-14,ORD-11609,Шоколад горький,Продукты,Шымкент,Лебедева Е.,Онлайн,8,951.37,0,7610.96,3119.8,4491.16,CUST-686,Brand_Про,Склад-Шым,0,completed
2025-12-23,ORD-11610,Куртка зимняя,Одежда,Актобе,Лебедева Е.,Маркетплейс,1,3816.29,0,3816.29,2101.0,1715.29,CUST-985,Brand_Оде,Склад-Акт,0,completed
2025-12-09,ORD-11611,Скакалка,Спорттовары,Караганда,Козлов В.,B2B,1,3258.3,0,3258.3,1871.31,1386.99,CUST-939,Brand_Спо,Склад-Кар,0,completed
2025-12-28,ORD-11612,Сыр пармезан,Продукты,Шымкент,Козлов В.,B2B,9,975.13,20,7020.91,5005.96,2014.95,CUST-426,Brand_Про,Склад-Шым,0,completed
2025-11-12,ORD-11613,Свитер шерстяной,Одежда,Актобе,Иванов И.,B2B,1,3118.54,15,2650.76,1333.95,1316.8,CUST-490,Brand_Оде,Склад-Акт,0,completed
2025-09-26,ORD-11614,Кроссовки спорт,Одежда,Шымкент,Смирнова А.,Онлайн,2,2725.9,0,5451.8,3497.11,1954.69,CUST-154,Brand_Оде,Склад-Шым,0,completed
